,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
41211,chr6,125918791,125918829,"pt214_hi,pt226_hi,pt87_hi","pt214_hi_6533,pt226_hi_4340,pt87_hi_6048,pt87_hi_6049",+,3,3,3,0,41211,0.0,0.0,3.87979715635818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3746792502877003,2.0,0.0,0.0,14.069826709650833,7.0,0.0,0.0,promoter-TSS (NM_001199622),-445,ENSG00000111912,NCOA7,nuclear receptor coactivator 7,protein-coding,promoter-TSS,0.011667,0.432612,False,False,False,False,False,False,False,High
41237,chr6,126340329,126340339,"pt212_hi,pt221_hi,pt87_hi","pt212_hi_5868,pt221_hi_4076,pt87_hi_6054",+,3,3,3,0,41237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850453227829471,4.0,0.0,0.0,0.0,0.0,4.660810619846253,3.0,7.358848072486502,4.0,"exon (NM_001012507, exon 1 of 3)",219,ENSG00000203760,CENPW,centromere protein W,protein-coding,exon,0.06,0.542429,False,False,False,False,False,False,False,High
41274,chr6,132121396,132121400,"pt212_hi,pt214_hi","pt212_hi_6259,pt214_hi_7013",-,2,2,2,0,41274,0.0,0.0,4.850542386327543,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.620678304142225,2.0,Intergenic,-6135,ENSG00000265669,MIR548AJ1,microRNA 548aj-1,ncRNA,Intergeni,0.001667,0.40599,False,False,False,False,False,False,False,High
41275,chr6,132401468,132401487,"pt212_hi,pt226_hi,pt87_hi","pt212_hi_6260,pt226_hi_4623,pt87_hi_6468",-,3,3,3,0,41275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12159936624564,4.0,0.0,0.0,11.41532253904972,2.0,12.63004077020908,4.0,promoter-TSS (NM_015529),-3,ENSG00000079931,MOXD1,monooxygenase DBH like 1,protein-coding,promoter-TSS,0.091667,0.705491,False,True,False,False,False,False,False,High
41308,chr6,134170030,134170048,"pt226_hi,pt87_hi","pt226_hi_4627,pt87_hi_6473",-,2,2,2,0,41308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101754656290779,5.0,0.0,0.0,4.0095456309337,2.0,0.0,0.0,"3' UTR (NM_001143676, exon 14 of 14)",4827,ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,protein-coding,3' UTR,0.036667,0.485857,False,True,False,False,False,False,False,High
41310,chr6,134170197,134170229,"pt214_hi,pt226_hi","pt214_hi_7017,pt226_hi_4628",-,2,2,2,0,41310,0.0,0.0,2.708814352688715,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186384038410872,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001143676, exon 14 of 14)",4653,ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,protein-coding,3' UTR,0.025,0.449251,False,True,False,False,False,False,False,High
41327,chr6,134317666,134317701,"pt212_hi,pt214_hi,pt221_hi,pt87_hi","pt212_hi_6265,pt214_hi_7021,pt221_hi_4340,pt87_hi_6479",-,4,4,4,0,41327,0.0,0.0,2.614307695696773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448725524198242,2.0,0.0,0.0,0.0,0.0,4.892687780907363,2.0,12.46022032010692,5.0,"5' UTR (NM_001143676, exon 1 of 14)",374,ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,protein-coding,5' UTR,0.05,0.567388,False,True,False,False,False,False,False,High
41328,chr6,134317851,134317877,"pt214_hi,pt87_hi","pt214_hi_7022,pt87_hi_6480",-,2,2,2,0,41328,0.0,0.0,2.915484531976287,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9829555465688102,2.0,0.0,0.0,"5' UTR (NM_001143676, exon 1 of 14)",194,ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,protein-coding,5' UTR,0.04,0.487521,False,True,False,False,False,False,False,High
41392,chr6,137879327,137879347,"pt212_hi,pt214_hi","pt212_hi_5888,pt214_hi_6569",+,2,2,2,0,41392,0.0,0.0,2.415592925191772,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553032317921052,2.0,"exon (NM_001270508, exon 7 of 9)",-11104,ENSG00000237499,WAKMAR2,wound and keratinocyte migration associated lncRNA 2,ncRNA,exon,0.04,0.560732,False,False,False,False,False,False,False,High
41403,chr6,137882190,137882207,"pt212_hi,pt214_hi","pt212_hi_5892,pt214_hi_6576",+,2,2,2,0,41403,0.0,0.0,8.097330395993449,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639493881976792,2.0,"3' UTR (NM_001270508, exon 9 of 9)",-13966,ENSG00000237499,WAKMAR2,wound and keratinocyte migration associated lncRNA 2,ncRNA,3' UTR,0.011667,0.422629,False,False,False,False,False,False,False,High
41414,chr6,137883063,137883085,"pt214_hi,pt87_hi","pt214_hi_6582,pt87_hi_6077",+,2,2,2,0,41414,0.0,0.0,2.4847172623911,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6481453824539583,3.0,0.0,0.0,"3' UTR (NM_001270508, exon 9 of 9)",-14841,ENSG00000237499,WAKMAR2,wound and keratinocyte migration associated lncRNA 2,ncRNA,3' UTR,0.001667,0.396007,False,False,False,False,False,False,False,High
41419,chr6,138090990,138091016,"pt214_hi,pt226_hi","pt214_hi_7035,pt226_hi_4643",-,2,2,2,0,41419,0.0,0.0,3.32714083636744,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6332897801620168,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_022121, exon 3 of 3)",16416,ENSG00000112378,PERP,p53 apoptosis effector related to PMP22,protein-coding,3' UTR,0.005,0.347754,False,False,False,False,False,False,False,High
41425,chr6,138091550,138091568,"pt212_hi,pt214_hi","pt212_hi_6289,pt214_hi_7040",-,2,2,2,0,41425,0.0,0.0,2.76352757122624,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6520977593864696,2.0,"3' UTR (NM_022121, exon 3 of 3)",15860,ENSG00000112378,PERP,p53 apoptosis effector related to PMP22,protein-coding,3' UTR,0.008333,0.311148,False,False,False,False,False,False,False,High
41429,chr6,138091924,138091946,"pt212_hi,pt214_hi","pt212_hi_6292,pt214_hi_7043",-,2,2,2,0,41429,0.0,0.0,3.99234443078524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62032582221402,2.0,"3' UTR (NM_022121, exon 3 of 3)",15484,ENSG00000112378,PERP,p53 apoptosis effector related to PMP22,protein-coding,3' UTR,0.011667,0.422629,False,False,False,False,False,False,False,High
41499,chr6,144095158,144095180,"pt214_hi,pt226_hi","pt214_hi_7056,pt226_hi_4656",-,2,2,2,0,41499,0.0,0.0,2.88559115788074,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903760698983762,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_031287, exon 1 of 1)",404,ENSG00000169976,SF3B5,splicing factor 3b subunit 5,protein-coding,3' UTR,0.076667,0.592346,False,False,False,True,False,False,False,High
41512,chr6,145814891,145814906,"pt212_hi,pt214_hi","pt212_hi_5914,pt214_hi_6607",+,2,2,2,0,41512,0.0,0.0,4.99003818137365,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110567413165012,2.0,promoter-TSS (NM_032145),23,ENSG00000235652,LOC100507557,uncharacterized LOC100507557,ncRNA,promoter-TSS,0.141667,0.772047,False,False,False,False,False,False,False,High
41544,chr6,149864309,149864348,"pt212_hi,pt214_hi","pt212_hi_6309,pt214_hi_7062",-,2,2,2,0,41544,0.0,0.0,6.55180471616402,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44496594301168,2.0,promoter-TSS (NM_032832),30,ENSG00000120256,LRP11,LDL receptor related protein 11,protein-coding,promoter-TSS,0.081667,0.697171,False,False,False,False,False,False,False,High
41550,chr6,150686768,150686781,"pt212_hi,pt214_hi,pt226_hi","pt212_hi_5918,pt214_hi_6617,pt226_hi_4376",+,3,3,3,0,41550,0.0,0.0,3.47325860634107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714461523565212,3.0,0.0,0.0,0.0,0.0,10.53295896327062,2.0,"intron (NM_001329800, intron 1 of 15)",3128,ENSG00000120278,PLEKHG1,pleckstrin homology and RhoGEF domain containing G1,protein-coding,intron,0.021667,0.450915,False,False,False,False,False,False,False,High
41621,chr6,158035961,158035970,"pt226_hi,pt87_hi","pt226_hi_4381,pt87_hi_6117",+,2,2,2,0,41621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154027312866649,4.0,0.0,0.0,3.884239977424033,2.0,0.0,0.0,"intron (NM_003898, intron 4 of 26)",18873,ENSG00000078269,SYNJ2,synaptojanin 2,protein-coding,intron,0.003333,0.386023,False,False,False,False,False,False,False,High
41655,chr6,158771268,158771286,"pt214_hi,pt87_hi","pt214_hi_7087,pt87_hi_6526",-,2,2,2,0,41655,0.0,0.0,3.6987414674336585,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69725655319206,2.0,0.0,0.0,"exon (NM_001111077, exon 9 of 14)",-6524,ENSG00000265558,MIR3918,microRNA 3918,ncRNA,exon,0.031667,0.549085,False,False,False,False,False,False,False,High
41674,chr6,159679454,159679472,"pt214_hi,pt87_hi","pt214_hi_7094,pt87_hi_6535,pt87_hi_6536",-,2,2,2,0,41674,0.0,0.0,5.89913218646814,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.677924676745125,6.0,0.0,0.0,"3' UTR (NM_000636, exon 5 of 5)",13778,ENSG00000112096,SOD2,superoxide dismutase 2,protein-coding,3' UTR,0.008333,0.362729,False,False,False,False,False,False,False,High
41703,chr6,159682517,159682541,"pt212_hi,pt226_hi","pt212_hi_6340,pt226_hi_4691",-,2,2,2,0,41703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2891641807902814,2.0,0.0,0.0,0.0,0.0,2.639493881976792,2.0,"exon (NM_000636, exon 5 of 5)",10712,ENSG00000112096,SOD2,superoxide dismutase 2,protein-coding,exon,0.005,0.354409,False,False,False,False,False,False,False,High
41724,chr6,159686794,159686812,"pt214_hi,pt87_hi","pt214_hi_7118,pt87_hi_6554",-,2,2,2,0,41724,0.0,0.0,2.9796337496528,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0200322579483334,3.0,0.0,0.0,"intron (NM_001322814, intron 2 of 3)",6438,ENSG00000112096,SOD2,superoxide dismutase 2,protein-coding,intron,0.013333,0.419301,False,False,False,False,False,False,False,High
41777,chr6,159780035,159780041,"pt214_hi,pt221_hi,pt226_hi","pt214_hi_7128,pt221_hi_4384,pt226_hi_4698",-,3,3,3,0,41777,0.0,0.0,4.5801910646512605,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4228796981785448,5.0,2.3688121194786103,3.0,0.0,0.0,0.0,0.0,0.0,0.0,TTS (NM_001303253),343,ENSG00000207392,SNORA20,"small nucleolar RNA, H/ACA box 20",snoRNA,TTS,0.015,0.36772,False,False,False,False,False,False,False,High
41788,chr6,159789990,159789995,"pt214_hi,pt226_hi","pt214_hi_6649,pt226_hi_4391",+,2,2,2,0,41788,0.0,0.0,6.54524516570612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715056960837165,3.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_014161),126,ENSG00000112110,MRPL18,mitochondrial ribosomal protein L18,protein-coding,promoter-TSS,0.08,0.613977,False,False,False,True,False,False,False,High
41807,chr6,166342535,166342538,"pt214_hi,pt226_hi","pt214_hi_7134,pt226_hi_4707",-,2,2,2,0,41807,0.0,0.0,2.79508570075479,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4765839426569904,2.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_145169),8,ENSG00000198818,SFT2D1,SFT2 domain containing 1,protein-coding,promoter-TSS,0.1,0.700499,False,False,False,False,False,False,False,High
41854,chr6,169933642,169933646,"pt214_hi,pt87_hi","pt214_hi_6661,pt87_hi_6144",+,2,2,2,0,41854,0.0,0.0,3.7717009966705537,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.490379835655184,2.0,0.0,0.0,Intergenic,-28979,,LOC100131532,uncharacterized LOC100131532,ncRNA,Intergeni,0.023333,0.574043,False,False,False,False,False,False,False,High
41887,chr7,671219,671237,"pt212_hi,pt214_hi","pt212_hi_6780,pt214_hi_7643",-,2,2,2,0,41887,0.0,0.0,5.15604827880799,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639493881976792,2.0,"intron (NM_001164760, intron 4 of 10)",41296,ENSG00000188191,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,protein-coding,intron,0.028333,0.539101,False,False,False,False,False,False,False,High
41923,chr7,1447857,1447875,"pt214_hi,pt87_hi","pt214_hi_7655,pt87_hi_7073",-,2,2,2,0,41923,0.0,0.0,2.662625164919275,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.043254426515909,3.0,0.0,0.0,"intron (NM_182924, intron 3 of 16)",11604,ENSG00000164877,MICALL2,MICAL like 2,protein-coding,intron,0.015,0.650582,False,False,False,False,False,False,False,High
41938,chr7,1556205,1556217,"pt212_hi,pt226_hi","pt212_hi_6789,pt226_hi_5076",-,2,2,2,0,41938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4173419729605,3.0,0.0,0.0,0.0,0.0,7.32119461692311,2.0,promoter-TSS (NM_001097620),-6,ENSG00000164855,TMEM184A,transmembrane protein 184A,protein-coding,promoter-TSS,0.031667,0.620632,False,False,False,False,False,False,False,High
42004,chr7,4229578,4229581,"pt226_hi,pt87_hi","pt226_hi_4732,pt87_hi_6601",+,2,2,2,0,42004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338040151279686,3.0,0.0,0.0,3.3208930679043,2.0,0.0,0.0,"intron (NM_001079653, intron 14 of 19)",-94743,,LOC105375131,uncharacterized LOC105375131,ncRNA,intron,0.015,0.357737,False,False,False,False,False,False,False,High
42015,chr7,5333272,5333295,"pt214_hi,pt87_hi","pt214_hi_7674,pt87_hi_7093",-,2,2,2,0,42015,0.0,0.0,6.9617504216406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412395339248723,2.0,0.0,0.0,"intron (NM_001080495, intron 18 of 29)",50341,ENSG00000164638,SLC29A4,solute carrier family 29 member 4,protein-coding,intron,0.036667,0.648918,False,True,False,False,False,False,False,High
42088,chr7,6448521,6448537,"pt221_hi,pt87_hi","pt221_hi_4745,pt87_hi_7118",-,2,2,2,0,42088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.789203216468456,2.0,0.0,0.0,0.0,0.0,4.03096744982898,2.0,0.0,0.0,promoter-TSS (NM_139179),-517,ENSG00000164535,DAGLB,diacylglycerol lipase beta,protein-coding,promoter-TSS,0.031667,0.502496,False,False,False,True,False,False,False,High
42124,chr7,8262208,8262216,"pt212_hi,pt87_hi","pt212_hi_6398,pt87_hi_6622",+,2,2,2,0,42124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88685297218184,2.0,24.23679891744249,2.0,promoter-TSS (NM_001350821),-13,,LOC100505938,uncharacterized LOC100505938,ncRNA,promoter-TSS,0.131667,0.770383,False,False,False,False,False,False,False,High
42198,chr7,23182091,23182093,"pt212_hi,pt221_hi","pt212_hi_6413,pt221_hi_4437",+,2,2,2,0,42198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8608178311224,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90697111076038,2.0,promoter-TSS (NM_007342),44,ENSG00000136243,NUP42,nucleoporin 42,protein-coding,promoter-TSS,0.065,0.565724,False,False,False,True,False,False,False,High
42199,chr7,23246678,23246688,"pt212_hi,pt214_hi","pt212_hi_6414,pt214_hi_7199",+,2,2,2,0,42199,0.0,0.0,4.1005049949039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.753852649635629,2.0,promoter-TSS (NM_002510),-92,ENSG00000136235,GPNMB,glycoprotein nmb,protein-coding,promoter-TSS,0.018333,0.454243,False,False,False,False,False,False,False,High
42223,chr7,24284188,24284191,"pt214_hi,pt221_hi,pt226_hi","pt214_hi_7203,pt221_hi_4441,pt226_hi_4767",+,3,3,3,0,42223,0.0,0.0,9.15211277660227,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.624812944674712,2.0,3.563567496518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_000905),0,ENSG00000122585,NPY,neuropeptide Y,protein-coding,promoter-TSS,0.081667,0.66223,True,True,False,False,True,False,False,High
42292,chr7,27740125,27740134,"pt221_hi,pt87_hi","pt221_hi_4449,pt87_hi_6649",+,2,2,2,0,42292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.006775151918209,2.0,0.0,0.0,0.0,0.0,3.5564125108198295,2.0,0.0,0.0,promoter-TSS (NM_001362795),35,ENSG00000106052,TAX1BP1,Tax1 binding protein 1,protein-coding,promoter-TSS,0.06,0.554077,False,False,False,True,False,False,False,High
42318,chr7,30284692,30284732,"pt212_hi,pt214_hi,pt226_hi","pt212_hi_6435,pt214_hi_7218,pt226_hi_4777",+,3,3,3,0,42318,0.0,0.0,3.9449547835770495,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53676190384829,2.0,0.0,0.0,0.0,0.0,4.02511021419833,2.0,"5' UTR (NM_147128, exon 1 of 5)",115,ENSG00000180233,ZNRF2,zinc and ring finger 2,protein-coding,5' UTR,0.113333,0.727121,False,False,False,False,False,False,False,High
42335,chr7,30496871,30496878,"pt214_hi,pt226_hi","pt214_hi_7752,pt226_hi_5128",-,2,2,2,0,42335,0.0,0.0,22.65126046833068,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.806148683488183,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"non-coding (NR_037669, exon 3 of 3)",7954,ENSG00000006625,GGCT,gamma-glutamylcyclotransferase,protein-coding,non-coding,0.005,0.349418,False,False,False,True,False,False,False,High
42336,chr7,30496914,30496943,"pt212_hi,pt214_hi","pt212_hi_6869,pt214_hi_7753",-,2,2,2,0,42336,0.0,0.0,2.2710346664040695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7065413485613306,2.0,"non-coding (NR_037669, exon 3 of 3)",7900,ENSG00000006625,GGCT,gamma-glutamylcyclotransferase,protein-coding,non-coding,0.005,0.351082,False,False,False,True,False,False,False,High
42417,chr7,39623742,39623752,"pt212_hi,pt214_hi","pt212_hi_6449,pt214_hi_7231",+,2,2,2,0,42417,0.0,0.0,11.157402585351727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86405461594588,2.0,"5' UTR (NM_005402, exon 1 of 5)",175,ENSG00000006451,RALA,RAS like proto-oncogene A,protein-coding,5' UTR,0.096667,0.717138,False,False,False,True,False,False,False,High
42468,chr7,43762655,43762687,"pt212_hi,pt214_hi,pt226_hi","pt212_hi_6461,pt214_hi_7245,pt214_hi_7246,pt226_hi_4795",+,3,3,3,0,42468,0.0,0.0,74.92987181497278,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5368228389292806,2.0,0.0,0.0,0.0,0.0,9.7543852421973,2.0,"intron (NM_001253823, intron 2 of 8)",3991,ENSG00000106605,BLVRA,biliverdin reductase A,protein-coding,intron,0.013333,0.447587,False,False,False,False,False,False,False,High
42488,chr7,44044640,44044641,"pt214_hi,pt221_hi,pt87_hi","pt214_hi_7252,pt221_hi_4473,pt87_hi_6678",+,3,3,3,0,42488,0.0,0.0,3.428682046120702,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277902566888492,2.0,0.0,0.0,0.0,0.0,3.1722518004783296,2.0,0.0,0.0,promoter-TSS (NM_001284315),1,ENSG00000136279,DBNL,drebrin like,protein-coding,promoter-TSS,0.066667,0.589018,False,False,False,False,False,False,False,High
42490,chr7,44045167,44045186,"pt212_hi,pt214_hi,pt226_hi","pt212_hi_6902,pt214_hi_7789,pt226_hi_5146",-,3,3,3,0,42490,0.0,0.0,5.07639297357915,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5812696563529207,3.0,0.0,0.0,0.0,0.0,7.007739416287921,3.0,TTS (NR_072981),475,ENSG00000136279,DBNL,drebrin like,protein-coding,TTS,0.033333,0.537438,False,False,False,False,False,False,False,High
42491,chr7,44064931,44064934,"pt212_hi,pt214_hi","pt212_hi_6903,pt214_hi_7790",-,2,2,2,0,42491,0.0,0.0,3.027806680220523,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.144327522356644,3.0,"exon (NM_000290, exon 2 of 3)",634,ENSG00000164708,PGAM2,phosphoglycerate mutase 2,protein-coding,exon,0.055,0.638935,False,False,False,False,False,False,False,High
42517,chr7,44578599,44578619,"pt214_hi,pt226_hi","pt214_hi_7798,pt226_hi_5153",-,2,2,2,0,42517,0.0,0.0,7.59103989111829,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699416417120579,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001303061, exon 5 of 5)",3622,ENSG00000158604,TMED4,transmembrane p24 trafficking protein 4,protein-coding,3' UTR,0.011667,0.459235,False,False,False,True,False,False,False,High
42531,chr7,44796576,44796585,"pt212_hi,pt87_hi","pt212_hi_6476,pt87_hi_6693",+,2,2,2,0,42531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.893202805487036,3.0,3.0440073878547,2.0,promoter-TSS (NM_021130),-100,ENSG00000196262,PPIA,peptidylprolyl isomerase A,protein-coding,promoter-TSS,0.135,0.700499,False,False,False,False,False,False,False,High
42555,chr7,45157783,45157835,"pt214_hi,pt226_hi,pt87_hi","pt214_hi_7271,pt226_hi_4809,pt87_hi_6696",+,3,3,3,0,42555,0.0,0.0,18.78761511221452,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248820696461912,3.0,0.0,0.0,5.975278500461393,3.0,0.0,0.0,promoter-TSS (NM_005856),18,ENSG00000122679,RAMP3,receptor activity modifying protein 3,protein-coding,promoter-TSS,0.066667,0.712146,False,False,False,False,False,False,False,High
42728,chr7,73308857,73308860,"pt212_hi,pt214_hi,pt87_hi","pt212_hi_6942,pt214_hi_7830,pt87_hi_7245",-,3,3,3,0,42728,0.0,0.0,3.880851505336816,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238693611132695,3.0,3.092658715401728,2.0,promoter-TSS (NM_001168347),8,ENSG00000130305,NSUN5,NOP2/Sun RNA methyltransferase 5,protein-coding,promoter-TSS,0.058333,0.52579,False,False,False,True,False,False,False,High
42748,chr7,73735083,73735109,"pt214_hi,pt226_hi","pt214_hi_7313,pt226_hi_4839",+,2,2,2,0,42748,0.0,0.0,5.09703169481414,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8264631219613414,3.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_026690),27,,ABHD11-AS1,ABHD11 antisense RNA 1 (tail to tail),ncRNA,promoter-TSS,0.013333,0.577371,False,False,False,False,False,False,False,High
42749,chr7,73738331,73738358,"pt214_hi,pt87_hi","pt214_hi_7314,pt87_hi_6736",+,2,2,2,0,42749,0.0,0.0,2.362464897425786,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9191976864175495,3.0,0.0,0.0,"exon (NM_148912, exon 2 of 6)",522,ENSG00000106077,ABHD11,abhydrolase domain containing 11,protein-coding,exon,0.036667,0.603993,False,False,False,False,False,False,False,High
42769,chr7,73831510,73831520,"pt212_hi,pt214_hi,pt221_hi","pt212_hi_6510,pt214_hi_7318,pt221_hi_4516",+,3,3,3,0,42769,0.0,0.0,5.40562473733036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554915433760794,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.308322894788071,2.0,"exon (NM_001305, exon 1 of 1)",652,ENSG00000189143,CLDN4,claudin 4,protein-coding,exon,0.066667,0.628952,False,False,False,False,False,False,False,High
42777,chr7,73832243,73832266,"pt212_hi,pt214_hi","pt212_hi_6513,pt214_hi_7321",+,2,2,2,0,42777,0.0,0.0,2.9796337496528,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.247399744733249,2.0,"3' UTR (NM_001305, exon 1 of 1)",1392,ENSG00000189143,CLDN4,claudin 4,protein-coding,3' UTR,0.028333,0.612313,False,False,False,False,False,False,False,High
42779,chr7,73832293,73832326,"pt212_hi,pt226_hi,pt87_hi","pt212_hi_6514,pt226_hi_4845,pt87_hi_6742",+,3,3,3,0,42779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.324293091989082,4.0,0.0,0.0,5.363222163393179,3.0,4.1498616456155695,2.0,"3' UTR (NM_001305, exon 1 of 1)",1447,ENSG00000189143,CLDN4,claudin 4,protein-coding,3' UTR,0.025,0.615641,False,False,False,False,False,False,False,High
